Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2025,20,Mexico City,Aston Martin,STR,19.0,19.0,14,Lapped,0 days 00:00:07.035000
2025,20,Mexico City,Alpine,GAS,18.0,18.0,15,Lapped,0 days 00:00:44.080000
2025,20,Mexico City,Alpine,COL,20.0,20.0,16,Lapped,0 days 00:00:44.376000
2025,20,Mexico City,Williams,SAI,7.0,12.0,17,Retired,
2025,20,Mexico City,Aston Martin,ALO,14.0,14.0,R,Retired,
2025,20,Mexico City,Kick Sauber,HUL,13.0,13.0,R,Retired,
2025,20,Mexico City,Racing Bulls,LAW,15.0,15.0,R,Retired,
2025,22,Las Vegas,Red Bull Racing,VER,2.0,2.0,1,Finished,0 days 01:21:08.429000
2025,22,Las Vegas,Mercedes,RUS,4.0,4.0,2,Finished,0 days 00:00:23.546000
2025,22,Las Vegas,Mercedes,ANT,17.0,17.0,3,Finished,0 days 00:00:30.488000
2025,22,Las Vegas,Ferrari,LEC,9.0,9.0,4,Finished,0 days 00:00:30.678000
2025,22,Las Vegas,Williams,SAI,3.0,3.0,5,Finished,0 days 00:00:34.924000
2025,22,Las Vegas,Racing Bulls,HAD,8.0,8.0,6,Finished,0 days 00:00:45.257000
2025,22,Las Vegas,Kick Sauber,HUL,11.0,11.0,7,Finished,0 days 00:00:51.134000
2025,22,Las Vegas,Ferrari,HAM,20.0,19.0,8,Finished,0 days 00:00:59.369000
2025,22,Las Vegas,Haas F1 Team,OCO,13.0,13.0,9,Finished,0 days 00:01:00.635000
2025,22,Las Vegas,Haas F1 Team,BEA,14.0,14.0,10,Finished,0 days 00:01:10.549000
2025,22,Las Vegas,Aston Martin,ALO,7.0,7.0,11,Finished,0 days 00:01:25.308000
2025,22,Las Vegas,Red Bull Racing,TSU,19.0,20.0,12,Finished,0 days 00:01:26.974000
2025,22,Las Vegas,Alpine,GAS,10.0,10.0,13,Finished,0 days 00:01:31.702000
2025,22,Las Vegas,Racing Bulls,LAW,6.0,6.0,14,Lapped,0 days 00:00:03.291000
2025,22,Las Vegas,Alpine,COL,15.0,15.0,15,Lapped,0 days 00:00:10.459000
2025,22,Las Vegas,Williams,ALB,16.0,16.0,R,Retired,
2025,22,Las Vegas,Kick Sauber,BOR,18.0,18.0,R,Retired,
2025,22,Las Vegas,Aston Martin,STR,12.0,12.0,R,Retired,
2025,22,Las Vegas,McLaren,NOR,1.0,1.0,D,Disqualified,
2025,22,Las Vegas,McLaren,PIA,5.0,5.0,D,Disqualified,
